               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 146,            0.031445,            0.041892,            0.010194,             0.78815,             0.72849,             0.78423,             0.53424,            0.031291,            0.010783,            0.015543,            0.005215,            0.005215,            0.005215
                 147,            0.030994,            0.040759,           0.0095728,             0.74893,             0.74964,             0.78331,             0.52784,             0.03149,            0.010777,            0.015491,            0.005182,            0.005182,            0.005182
                 148,            0.030742,            0.041969,           0.0098843,             0.81876,             0.72351,             0.78961,             0.53583,            0.031229,            0.010701,            0.015534,            0.005149,            0.005149,            0.005149
                 149,            0.030256,            0.040532,           0.0090722,             0.78754,             0.73826,             0.78437,             0.53198,            0.031458,            0.010715,            0.017411,            0.005116,            0.005116,            0.005116
                 150,             0.03051,            0.040217,           0.0094193,             0.77874,             0.72642,             0.77996,             0.52603,            0.031967,            0.010888,            0.017425,            0.005083,            0.005083,            0.005083
                 151,            0.030874,            0.040464,             0.01005,             0.77734,             0.70847,             0.76842,              0.5274,             0.03191,             0.01085,            0.018007,             0.00505,             0.00505,             0.00505
                 152,            0.030737,             0.03995,           0.0097491,             0.81899,             0.69212,             0.77725,             0.53183,            0.031438,            0.011049,            0.017107,            0.005017,            0.005017,            0.005017
                 153,            0.030885,            0.042123,            0.009557,             0.79713,             0.71861,             0.77712,             0.53322,               0.031,            0.010807,            0.017406,            0.004984,            0.004984,            0.004984
                 154,             0.03079,            0.040839,           0.0096773,             0.76321,             0.73971,             0.77498,             0.53222,            0.031294,             0.01081,             0.01815,            0.004951,            0.004951,            0.004951
                 155,            0.031232,            0.041097,           0.0097159,             0.81027,             0.68902,             0.78104,             0.53606,             0.03132,            0.010825,            0.017742,            0.004918,            0.004918,            0.004918
                 156,            0.030713,            0.041004,            0.010058,             0.79534,             0.71226,             0.78187,             0.53481,            0.031225,            0.010844,            0.017642,            0.004885,            0.004885,            0.004885
                 157,            0.031008,            0.040992,           0.0096025,             0.81069,             0.71117,             0.78533,             0.53719,            0.031259,            0.010769,            0.017454,            0.004852,            0.004852,            0.004852
